Record_ID,Date,Country,Population,New_Cases,New_Deaths,Recovered,Active_Cases,Tests_Conducted,Vaccinations,Positivity_Rate,Hospitalized,ICU_Patients
3898,2020-10-24,Canada,190698310,4256,918,2679.0,1577,80864,10450569.0,0.0526,2548.0,425
3899,2020-10-25,Italy,171802122,8797,307,3476.0,5321,61579,170037139.0,0.1429,914.0,260
3900,2020-10-26,UK,49072339,25266,880,22773.0,2493,176862,1822768.0,0.1429,10430.0,196
3901,2020-10-27,Brazil,86771833,40403,273,28526.0,11877,404030,4728845.0,0.1,15850.0,245
3902,2020-10-28,Brazil,103604367,46604,390,18242.0,28362,838872,80523708.0,0.0556,11002.0,291
3903,2020-10-29,Italy,94140152,15317,237,6515.0,8802,260389,12518558.0,0.0588,4096.0,47
3904,2020-10-30,Italy,18562388,40967,842,,35505,450637,,0.0909,,401
3905,2020-10-31,Japan,83018776,8311,287,,2437,116354,,0.0714,,344
3906,2020-11-01,UK,48694181,33579,762,21270.0,12309,436527,27522117.0,0.0769,13210.0,412
3907,2020-11-02,Germany,81505933,44207,529,8897.0,35310,530484,31961265.0,0.0833,13676.0,241
3908,2020-11-03,Italy,100569963,6719,961,677.0,6042,114223,58543087.0,0.0588,2084.0,374
3909,2020-11-04,Germany,11007942,33274,445,9552.0,23722,465836,2948224.0,0.0714,16324.0,372
3910,2020-11-05,Canada,151866095,11573,392,1412.0,10161,104157,148843453.0,0.1111,5628.0,10
3911,2020-11-06,Canada,121733355,17628,209,6487.0,11141,88140,77526539.0,0.2,5344.0,498
3912,2020-11-07,Australia,151174170,41523,925,7244.0,34279,664368,73008913.0,0.0625,41389.0,443
3913,2020-11-08,Canada,3216401,16301,582,9307.0,6994,293418,1188578.0,0.0556,3432.0,165
3914,2020-11-09,India,162313526,6299,859,2447.0,3852,107083,88083690.0,0.0588,2118.0,234
3915,2020-11-10,Italy,34447273,36008,535,22809.0,13199,180040,2525681.0,0.2,22296.0,140
3916,2020-11-11,Germany,37607681,36076,520,6236.0,29840,396836,18439615.0,0.0909,26343.0,341
3917,2020-11-12,Italy,102278366,33839,985,5421.0,28418,609102,60394471.0,0.0556,16922.0,233
3918,2020-11-13,India,5402640,26776,717,23287.0,3489,508744,5389494.0,0.0526,14196.0,299
3919,2020-11-14,USA,14821811,5570,866,3434.0,2136,105830,1376326.0,0.0526,215.0,493
3920,2020-11-15,Japan,58684847,34314,266,4952.0,29362,274512,22597054.0,0.125,31485.0,424
3921,2020-11-16,Canada,97233194,27448,442,3597.0,23851,411720,6914.0,0.0667,2509.0,277
3922,2020-11-17,Australia,196413315,33107,432,31797.0,1310,264856,103175703.0,0.125,19171.0,133
3923,2020-11-18,UK,152122482,47395,699,,11842,521345,,0.0909,,312
3924,2020-11-19,Germany,172707757,28504,589,11559.0,16945,427560,5005392.0,0.0667,10623.0,388
3925,2020-11-20,UK,5466455,42317,343,15516.0,26801,761706,4836990.0,0.0556,31750.0,175
3926,2020-11-21,France,84447636,2985,138,69.0,2916,38805,23883732.0,0.0769,1780.0,36
3927,2020-11-22,Canada,127601909,46072,549,7549.0,38523,460720,120730009.0,0.1,29209.0,63
3928,2020-11-23,UK,81708532,2181,864,1649.0,532,32715,7475528.0,0.0667,1325.0,446
3929,2020-11-24,Germany,190441708,32145,438,7747.0,24398,321450,101036977.0,0.1,16848.0,404
3930,2020-11-25,UK,20151485,41234,421,24892.0,16342,577276,19225690.0,0.0714,26686.0,440
3931,2020-11-26,France,151132640,3392,687,1814.0,1578,37312,86725126.0,0.0909,1436.0,113
3932,2020-11-27,Brazil,6085598,47191,860,41648.0,5543,235955,666612.0,0.2,28788.0,281
3933,2020-11-28,India,156184040,24731,615,13805.0,10926,173117,55940939.0,0.1429,9632.0,329
3934,2020-11-29,Canada,136214988,24174,150,971.0,23203,483480,123390775.0,0.05,17176.0,192
3935,2020-11-30,Japan,128466078,3196,912,2311.0,885,54332,43962735.0,0.0588,600.0,26
3936,2020-12-01,Germany,53157821,48978,432,34847.0,14131,636714,20404086.0,0.0769,13846.0,321
3937,2020-12-02,UK,160754917,16919,412,251.0,16668,287623,65660697.0,0.0588,3439.0,275
3938,2020-12-03,Canada,20311059,44188,986,34323.0,9865,486068,7460838.0,0.0909,28819.0,347
3939,2020-12-04,USA,114193577,5818,488,5427.0,391,110542,29506538.0,0.0526,3657.0,154
3940,2020-12-05,Japan,76145936,23417,472,8293.0,15124,421506,23227630.0,0.0556,4453.0,198
3941,2020-12-06,India,66767488,25717,455,8082.0,17635,385755,46749404.0,0.0667,16693.0,314
3942,2020-12-07,Canada,149785180,39679,500,7180.0,32499,515827,133089026.0,0.0769,17866.0,350
3943,2020-12-08,Italy,78001870,42602,245,23908.0,18694,639030,18567321.0,0.0667,23209.0,434
3944,2020-12-09,UK,52072051,29237,767,14174.0,15063,380081,1845249.0,0.0769,15604.0,199
3945,2020-12-10,Germany,126018699,27518,570,,15575,385252,,0.0714,,11
3946,2020-12-11,Italy,129853976,27607,478,15985.0,11622,193249,41355888.0,0.1429,14586.0,179
3947,2020-12-12,Australia,54612265,19532,90,17041.0,2491,292980,50625659.0,0.0667,6805.0,333
3948,2020-12-13,India,56824085,3892,636,1483.0,2409,23352,52933214.0,0.1667,2635.0,367
3949,2020-12-14,Japan,13485280,37419,871,19216.0,18203,224514,13359843.0,0.1667,24418.0,203
3950,2020-12-15,Germany,96849802,47577,518,37746.0,9831,570924,38990885.0,0.0833,22505.0,125
3951,2020-12-16,UK,142018202,21858,670,323.0,21535,393444,98101615.0,0.0556,11205.0,488
3952,2020-12-17,Japan,49397137,13125,885,2036.0,11089,118125,27623205.0,0.1111,522.0,323
3953,2020-12-18,Australia,184485914,43981,780,43098.0,883,263886,69854528.0,0.1667,1894.0,437
3954,2020-12-19,Germany,154174606,48291,80,43695.0,4596,289746,65904889.0,0.1667,38332.0,385
3955,2020-12-20,Italy,179690732,23702,844,9894.0,13808,165914,21116318.0,0.1429,22591.0,391
3956,2020-12-21,USA,161485237,32890,581,6735.0,26155,493350,21568735.0,0.0667,6671.0,349
3957,2020-12-22,Japan,86438056,32924,220,3576.0,29348,428012,53927746.0,0.0769,5013.0,159
3958,2020-12-23,France,197002506,20081,481,5379.0,14702,361458,24967022.0,0.0556,13381.0,261
3959,2020-12-24,Italy,131690697,43838,0,25445.0,18393,832922,98392017.0,0.0526,26975.0,204
3960,2020-12-25,India,181177818,42657,879,17531.0,25126,383913,164848924.0,0.1111,24436.0,364
3961,2020-12-26,France,36746807,24173,413,12931.0,11242,386768,1125809.0,0.0625,21033.0,316
3962,2020-12-27,India,19199765,18102,735,12726.0,5376,217224,7769775.0,0.0833,5913.0,294
3963,2020-12-28,Canada,190078335,12185,508,5258.0,6927,170590,4657108.0,0.0714,4558.0,429
3964,2020-12-29,Brazil,130165423,44591,247,3753.0,40838,802638,23452558.0,0.0556,4396.0,129
3965,2020-12-30,Japan,15708960,23236,68,16149.0,7087,162652,8924373.0,0.1429,12323.0,16
3966,2020-12-31,France,83765896,31755,314,16975.0,14780,381060,28617102.0,0.0833,19358.0,429
3967,2021-01-01,Germany,25236683,16602,464,207.0,16395,249030,5625723.0,0.0667,14916.0,153
3968,2021-01-02,Germany,82187112,8401,2,5322.0,3079,126015,81296702.0,0.0667,4620.0,52
3969,2021-01-03,France,5479385,48909,894,4856.0,44053,489090,1895239.0,0.1,31513.0,330
3970,2021-01-04,Germany,61575231,23419,84,5814.0,17605,421542,27757554.0,0.0556,16282.0,245
3971,2021-01-05,USA,82187320,6259,208,5521.0,738,68849,49186621.0,0.0909,4140.0,345
3972,2021-01-06,Germany,51438619,567,144,204.0,363,9072,13126183.0,0.0625,428.0,395
3973,2021-01-07,Italy,86437559,35029,834,29883.0,5146,560464,28190740.0,0.0625,34552.0,397
3974,2021-01-08,France,145408705,23899,653,18401.0,5498,191192,131254027.0,0.125,19736.0,167
3975,2021-01-09,France,93268566,40803,826,179.0,40624,244818,77488773.0,0.1667,19895.0,361
3976,2021-01-10,Canada,182842644,4979,938,3580.0,1399,84643,88662104.0,0.0588,4250.0,429
3977,2021-01-11,France,30689520,24693,471,13383.0,11310,246930,7218638.0,0.1,6734.0,482
3978,2021-01-12,India,27065319,38508,225,18124.0,20384,269556,18378824.0,0.1429,3636.0,100
3979,2021-01-13,Germany,144041068,4261,838,2146.0,2115,72437,50755399.0,0.0588,1041.0,360
3980,2021-01-14,Canada,163859871,11340,319,8768.0,2572,90720,163280204.0,0.125,9408.0,237
3981,2021-01-15,USA,66005055,3409,860,1003.0,2406,27272,11635930.0,0.125,2109.0,160
3982,2021-01-16,USA,42537069,30944,926,24614.0,6330,433216,6085291.0,0.0714,9690.0,370
3983,2021-01-17,Canada,108797614,5775,201,3732.0,2043,40425,44605939.0,0.1429,2969.0,100
3984,2021-01-18,India,15488490,4113,328,2283.0,1830,24678,3184471.0,0.1667,2517.0,151
3985,2021-01-19,USA,3754883,29476,451,12017.0,17459,206332,2817392.0,0.1429,29284.0,24
3986,2021-01-20,Canada,166527744,48522,417,24893.0,23629,679308,83983276.0,0.0714,29924.0,208
3987,2021-01-21,Germany,191030940,28321,243,3768.0,24553,396494,87385491.0,0.0714,3921.0,400
3988,2021-01-22,Japan,150884092,48626,997,36583.0,12043,389008,37945786.0,0.125,40230.0,439
3989,2021-01-23,Germany,161511282,17491,349,,5003,104946,,0.1667,,478
3990,2021-01-24,USA,166926303,48086,822,41338.0,6748,240430,112568679.0,0.2,45532.0,383
3991,2021-01-25,India,103661869,41989,389,,40360,293923,,0.1429,,325
3992,2021-01-26,Japan,36544813,10488,680,6392.0,4096,94392,8287803.0,0.1111,8774.0,72
3993,2021-01-27,USA,113045828,32994,947,24741.0,8253,296946,92209469.0,0.1111,32716.0,182
3994,2021-01-28,Italy,172271645,26352,174,5041.0,21311,447984,165969133.0,0.0588,25529.0,195
3995,2021-01-29,Italy,40194422,1997,541,1601.0,396,25961,33324204.0,0.0769,1637.0,477
3996,2021-01-30,Italy,191164085,5659,763,5628.0,31,28295,92680745.0,0.2,1887.0,71
3997,2021-01-31,Brazil,178717348,41559,648,39.0,41520,664944,132144498.0,0.0625,8694.0,282
3998,2021-02-01,Brazil,169388829,29875,50,6825.0,23050,328625,42386132.0,0.0909,999.0,23
3999,2021-02-02,Australia,174245140,43319,474,25800.0,17519,649785,165271575.0,0.0667,8442.0,130
4000,2021-02-03,Canada,52371726,36470,474,28469.0,8001,328230,40940448.0,0.1111,5791.0,151
4001,2021-02-04,France,90839205,12207,922,457.0,11750,73242,44450585.0,0.1667,10527.0,11
4002,2021-02-05,Japan,190648855,9661,935,1207.0,8454,164237,4277678.0,0.0588,719.0,147
4003,2021-02-06,India,149288598,1879,177,259.0,1620,18790,70369659.0,0.1,857.0,400
4004,2021-02-07,Japan,97264220,19689,907,4056.0,15633,255957,60553023.0,0.0769,11176.0,21
4005,2021-02-08,France,193741248,37982,23,21128.0,16854,265874,170339563.0,0.1429,33099.0,169
4006,2021-02-09,India,117944332,25699,986,3161.0,22538,334087,27412322.0,0.0769,3072.0,461
4007,2021-02-10,UK,105402269,21576,642,9963.0,11613,388368,18057280.0,0.0556,16869.0,286
4008,2021-02-11,Japan,133107011,34789,520,1337.0,33452,660991,97711209.0,0.0526,22779.0,217
4009,2021-02-12,Japan,188168488,40196,638,24622.0,15574,281372,55298667.0,0.1429,3438.0,213
4010,2021-02-13,USA,174719167,8387,906,6126.0,2261,41935,23671772.0,0.2,3170.0,284
4011,2021-02-14,Australia,103593499,597,286,104.0,493,7761,89309703.0,0.0769,81.0,385
4012,2021-02-15,Canada,155999431,40330,15,26285.0,14045,201650,55650562.0,0.2,7946.0,389
4013,2021-02-16,France,194550281,47859,262,,34147,717885,,0.0667,,486
4014,2021-02-17,USA,193805944,37325,296,17138.0,20187,261275,158141053.0,0.1429,17014.0,235
4015,2021-02-18,Australia,152225200,47911,48,24208.0,23703,574932,82577586.0,0.0833,8398.0,287
4016,2021-02-19,UK,65254988,38569,367,32476.0,6093,694242,31825178.0,0.0556,3689.0,419
4017,2021-02-20,Australia,152504819,21717,746,14474.0,7243,195453,105721478.0,0.1111,256.0,413
4018,2021-02-21,Japan,150409347,16767,885,38.0,16729,285039,141927337.0,0.0588,10870.0,194
4019,2021-02-22,France,185889364,43308,152,4446.0,38862,433080,98666124.0,0.1,12161.0,446
4020,2021-02-23,France,43641046,34441,927,23644.0,10797,172205,7434525.0,0.2,14308.0,78
4021,2021-02-24,France,66892675,24478,214,23111.0,1367,440604,60282400.0,0.0556,16850.0,175
4022,2021-02-25,Japan,115647149,35073,744,15542.0,19531,631314,65090023.0,0.0556,32454.0,257
4023,2021-02-26,France,5958566,40030,971,13867.0,26163,520390,2717470.0,0.0769,14339.0,245
4024,2021-02-27,Canada,73155670,48107,287,10455.0,37652,721605,63745889.0,0.0667,9604.0,40
4025,2021-02-28,Australia,63022283,23423,651,16848.0,6575,163961,62923168.0,0.1429,10563.0,459
4026,2021-03-01,Italy,93506327,44805,806,23195.0,21610,448050,67504319.0,0.1,32017.0,140
4027,2021-03-02,Germany,145270379,46434,468,28318.0,18116,325038,17279192.0,0.1429,34508.0,197
4028,2021-03-03,USA,184584140,10255,438,2985.0,7270,153825,32292874.0,0.0667,10110.0,316
4029,2021-03-04,Italy,133343987,27813,263,16848.0,10965,333756,35999989.0,0.0833,13312.0,182
4030,2021-03-05,USA,86441274,4714,785,1780.0,2934,84852,41698831.0,0.0556,3303.0,225
4031,2021-03-06,Italy,143106620,39246,437,23676.0,15570,196230,13373555.0,0.2,13536.0,179
4032,2021-03-07,Japan,198675325,33050,837,,12038,198300,,0.1667,,428
4033,2021-03-08,Brazil,11103682,5627,776,2946.0,2681,112540,10942229.0,0.05,1413.0,472
4034,2021-03-09,UK,76371806,9475,129,885.0,8590,123175,72672212.0,0.0769,5002.0,395
4035,2021-03-10,France,178923988,39334,171,7904.0,31430,668678,110114859.0,0.0588,3199.0,290
4036,2021-03-11,USA,169692764,34072,784,17424.0,16648,613296,13237815.0,0.0556,33171.0,497
4037,2021-03-12,France,10015690,17995,8,11311.0,6684,197945,5033367.0,0.0909,164.0,36
4038,2021-03-13,France,90561849,14363,449,2112.0,12251,172356,50295134.0,0.0833,6539.0,204
4039,2021-03-14,Germany,131451683,6837,950,4004.0,2833,102555,35059642.0,0.0667,3414.0,450
4040,2021-03-15,India,5233902,22613,250,3419.0,19194,203517,3296311.0,0.1111,20154.0,455
4041,2021-03-16,Brazil,118418616,31755,876,22996.0,8759,539835,84958755.0,0.0588,16245.0,69
4042,2021-03-17,Germany,13905791,41230,340,27716.0,13514,700910,11689759.0,0.0588,40897.0,293
4043,2021-03-18,Canada,17902444,7017,613,1358.0,5659,63153,17807860.0,0.1111,3348.0,227
4044,2021-03-19,India,199343165,41060,947,30997.0,10063,656960,198068594.0,0.0625,11187.0,43
4045,2021-03-20,Australia,96943343,21035,739,13908.0,7127,252420,2632034.0,0.0833,14876.0,174
4046,2021-03-21,Brazil,86906216,35980,142,30125.0,5855,359800,51845268.0,0.1,27314.0,133
4047,2021-03-22,France,59396555,39802,379,13741.0,26061,796040,43040117.0,0.05,17497.0,147
4048,2021-03-23,Canada,107145823,165,114,22.0,143,825,64491302.0,0.2,21.0,341
4049,2021-03-24,Australia,152015490,45676,583,39119.0,6557,319732,122429339.0,0.1429,24552.0,189
4050,2021-03-25,Germany,19393648,10038,586,,4543,140532,,0.0714,,399
4051,2021-03-26,Germany,45348587,22220,210,194.0,22026,177760,28819501.0,0.125,20313.0,277
4052,2021-03-27,Italy,48739371,34079,777,18054.0,16025,511185,44490733.0,0.0667,31186.0,139
4053,2021-03-28,Canada,119104834,29159,444,,11485,495703,,0.0588,,459
4054,2021-03-29,Italy,10851691,31549,19,19699.0,11850,473235,5083368.0,0.0667,8628.0,332
4055,2021-03-30,Japan,191149793,13778,653,,13686,192892,,0.0714,,241
4056,2021-03-31,Brazil,177427247,32284,104,21265.0,11019,581112,151310973.0,0.0556,31154.0,72
4057,2021-04-01,Japan,195863737,175,149,107.0,68,1050,130695019.0,0.1667,61.0,152
4058,2021-04-02,USA,31213297,22660,215,10866.0,11794,430540,15657209.0,0.0526,1669.0,339
4059,2021-04-03,Australia,13814754,7195,126,4467.0,2728,93535,7756839.0,0.0769,7035.0,117
4060,2021-04-04,Germany,78238653,40275,984,23051.0,17224,483300,9631001.0,0.0833,35163.0,247
4061,2021-04-05,Canada,36833953,11334,360,5350.0,5984,215346,33586746.0,0.0526,6574.0,130
4062,2021-04-06,USA,28880349,14630,350,10201.0,4429,292600,10369011.0,0.05,6447.0,273
4063,2021-04-07,Canada,89261311,42513,383,11869.0,30644,467643,83157881.0,0.0909,9938.0,121
4064,2021-04-08,India,39807000,35153,375,10716.0,24437,562448,37090243.0,0.0625,22545.0,248
4065,2021-04-09,USA,161471964,19753,852,3769.0,15984,316048,134643229.0,0.0625,13395.0,206
4066,2021-04-10,USA,12894727,10183,806,,8698,132379,,0.0769,,210
4067,2021-04-11,India,46001667,15619,218,3468.0,12151,218666,29798992.0,0.0714,4924.0,9
4068,2021-04-12,USA,125826250,6669,257,3389.0,3280,126711,85040154.0,0.0526,2084.0,373
4069,2021-04-13,Germany,133258160,43872,604,11816.0,32056,526464,130754029.0,0.0833,8158.0,284
4070,2021-04-14,France,94764363,46769,327,9289.0,37480,701535,5602263.0,0.0667,46718.0,110
4071,2021-04-15,Australia,135033505,18572,381,5386.0,13186,111432,32926616.0,0.1667,832.0,97
4072,2021-04-16,Canada,164338442,25447,103,24815.0,632,178129,123511807.0,0.1429,20177.0,347
4073,2021-04-17,India,9385865,43191,866,40615.0,2576,345528,7353947.0,0.125,25114.0,235
4074,2021-04-18,France,154754084,42349,276,,37658,254094,,0.1667,,358
4075,2021-04-19,USA,161358629,11671,966,3004.0,8667,175065,84239354.0,0.0667,6518.0,462
4076,2021-04-20,France,189880748,10229,112,4247.0,5982,122748,178397498.0,0.0833,9590.0,217
4077,2021-04-21,Japan,120499310,26332,693,18141.0,8191,421312,26567299.0,0.0625,15951.0,122
4078,2021-04-22,Australia,99788118,44158,814,,23333,794844,,0.0556,,232
4079,2021-04-23,UK,35383126,8705,546,5193.0,3512,113165,5729402.0,0.0769,3776.0,410
4080,2021-04-24,Germany,93719205,6977,771,,1588,34885,,0.2,,24
4081,2021-04-25,Australia,163027914,30677,932,,28091,429478,,0.0714,,158
4082,2021-04-26,Australia,165949965,14857,442,8219.0,6638,178284,84194306.0,0.0833,11669.0,395
4083,2021-04-27,Germany,196200887,37209,423,8267.0,28942,260463,186429520.0,0.1429,34089.0,493
4084,2021-04-28,India,6998641,12846,720,269.0,12577,64230,5571655.0,0.2,7475.0,344
4085,2021-04-29,France,194519581,14963,823,8996.0,5967,269334,97913825.0,0.0556,13332.0,78
4086,2021-04-30,Japan,105644704,1650,525,1294.0,356,24750,24357127.0,0.0667,485.0,459
4087,2021-05-01,USA,196812862,30859,829,11484.0,19375,401167,189929356.0,0.0769,4636.0,453
4088,2021-05-02,Brazil,136984003,34281,399,6156.0,28125,274248,23745975.0,0.125,8416.0,489
4089,2021-05-03,Brazil,53646653,10895,77,6573.0,4322,108950,21627262.0,0.1,6186.0,42
4090,2021-05-04,Canada,30046174,38376,500,2558.0,35818,345384,28283093.0,0.1111,20062.0,201
4091,2021-05-05,Canada,86489499,29589,986,20935.0,8654,384657,50672881.0,0.0769,22939.0,109
4092,2021-05-06,USA,49550168,24561,702,,10388,319293,,0.0769,,266
4093,2021-05-07,UK,27187418,45058,545,,43629,675870,,0.0667,,471
4094,2021-05-08,India,121835001,12293,523,11994.0,299,184395,19378957.0,0.0667,3376.0,282
4095,2021-05-09,Japan,174964408,42170,552,35599.0,6571,463870,119335440.0,0.0909,33619.0,154
4096,2021-05-10,Germany,27767576,35196,797,16882.0,18314,703920,2693454.0,0.05,25034.0,343
4097,2021-05-11,UK,37125800,10866,28,9646.0,1220,141258,35046097.0,0.0769,3249.0,124
4098,2021-05-12,Brazil,87877306,17495,998,15540.0,1955,139960,14937373.0,0.125,14513.0,86
4099,2021-05-13,India,146412201,13569,933,7193.0,6376,67845,52504652.0,0.2,8325.0,246
4100,2021-05-14,Italy,107003196,19076,479,3253.0,15823,114456,98289597.0,0.1667,346.0,215
4101,2021-05-15,UK,178543277,43582,494,,28540,348656,,0.125,,193
4102,2021-05-16,Japan,39757036,48526,618,24070.0,24456,242630,32425852.0,0.2,42874.0,247
4103,2021-05-17,Australia,185963539,4304,651,,3408,43040,,0.1,,21
4104,2021-05-18,India,76682404,35756,536,1930.0,33826,607852,75284624.0,0.0588,19647.0,52
4105,2021-05-19,UK,135487203,25554,833,6736.0,18818,306648,12003388.0,0.0833,21996.0,82
4106,2021-05-20,Italy,104917440,19488,670,8724.0,10764,331296,34454040.0,0.0588,14070.0,239
4107,2021-05-21,India,81130833,7155,602,2135.0,5020,50085,53858626.0,0.1429,2645.0,367
4108,2021-05-22,Germany,184794080,49331,236,9405.0,39926,246655,103858664.0,0.2,37298.0,16
4109,2021-05-23,Germany,152547855,47141,726,15255.0,31886,235705,61597362.0,0.2,8564.0,172
4110,2021-05-24,USA,178705258,7503,722,2620.0,4883,142557,14248634.0,0.0526,4524.0,35
4111,2021-05-25,Japan,198942408,24494,572,5690.0,18804,195952,50419751.0,0.125,17852.0,72
4112,2021-05-26,Brazil,156579063,25641,475,25288.0,353,487179,74429639.0,0.0526,3862.0,491
4113,2021-05-27,Japan,90151130,16161,68,6358.0,9803,193932,85579412.0,0.0833,11937.0,70
4114,2021-05-28,USA,92517191,11263,411,11207.0,56,101367,23385052.0,0.1111,6937.0,292
4115,2021-05-29,Germany,198292144,49593,25,13522.0,36071,942267,98472432.0,0.0526,33711.0,5
4116,2021-05-30,UK,39000944,39549,237,,13040,632784,,0.0625,,423
4117,2021-05-31,Japan,81005181,12591,698,2408.0,10183,88137,571999.0,0.1429,5932.0,229
4118,2021-06-01,Canada,65240117,21382,871,18615.0,2767,427640,20904303.0,0.05,8313.0,193
4119,2021-06-02,India,155057832,14265,790,2956.0,11309,228240,32780733.0,0.0625,2669.0,376
4120,2021-06-03,UK,22874124,19939,48,17042.0,2897,179451,18222734.0,0.1111,6206.0,44
4121,2021-06-04,Italy,154372420,21654,376,4837.0,16817,433080,152004628.0,0.05,391.0,477
4122,2021-06-05,Australia,60202646,22208,827,2453.0,19755,421952,6708622.0,0.0526,16152.0,41
4123,2021-06-06,Japan,131441497,45826,27,33227.0,12599,274956,46358761.0,0.1667,32788.0,231
4124,2021-06-07,Japan,16296507,37560,310,32730.0,4830,338040,4255527.0,0.1111,315.0,168
4125,2021-06-08,France,26024269,25700,259,7977.0,17723,308400,25527076.0,0.0833,19352.0,164
4126,2021-06-09,France,57058423,15667,458,9357.0,6310,203671,7737874.0,0.0769,7430.0,391
4127,2021-06-10,India,109370568,29983,475,1617.0,28366,539694,8139099.0,0.0556,12706.0,143
4128,2021-06-11,UK,61247837,20326,332,1088.0,19238,386194,45387222.0,0.0526,2622.0,327
4129,2021-06-12,Brazil,127814042,49827,242,46904.0,2923,597924,30306132.0,0.0833,17314.0,297
4130,2021-06-13,Australia,113796275,49048,848,1695.0,47353,931912,44738928.0,0.0526,17303.0,444
4131,2021-06-14,Germany,92344790,7622,798,7620.0,2,106708,72859442.0,0.0714,7347.0,273
4132,2021-06-15,France,12593509,38446,310,,28756,422906,,0.0909,,176
4133,2021-06-16,Australia,104889009,1280,877,582.0,698,17920,21769838.0,0.0714,105.0,232
4134,2021-06-17,Japan,160545013,38251,912,,23585,535514,,0.0714,,53
4135,2021-06-18,Germany,29857503,3357,495,998.0,2359,67140,13160206.0,0.05,1841.0,185
4136,2021-06-19,Australia,78827492,44145,761,21136.0,23009,794610,45824683.0,0.0556,9821.0,262
4137,2021-06-20,Germany,152739686,29878,155,24425.0,5453,507926,56395152.0,0.0588,16610.0,172
4138,2021-06-21,Germany,73038181,44584,25,31266.0,13318,222920,68111555.0,0.2,24918.0,270
4139,2021-06-22,Italy,94650367,48604,426,47857.0,747,874872,50862626.0,0.0556,47770.0,305
4140,2021-06-23,France,49854263,42595,735,15875.0,26720,298165,14662204.0,0.1429,8664.0,476
4141,2021-06-24,Australia,110996012,35904,487,33691.0,2213,682176,59150727.0,0.0526,28772.0,305
4142,2021-06-25,Italy,101551957,30696,41,5895.0,24801,337656,76437408.0,0.0909,29264.0,422
4143,2021-06-26,Italy,110056709,9457,385,5807.0,3650,189140,62872396.0,0.05,3010.0,450
4144,2021-06-27,UK,120195878,4571,686,3872.0,699,27426,58761171.0,0.1667,2929.0,63
4145,2021-06-28,India,35901023,36300,611,8812.0,27488,363000,12578304.0,0.1,26664.0,276
4146,2021-06-29,UK,176330778,11005,294,7701.0,3304,110050,62230930.0,0.1,3962.0,26
4147,2021-06-30,Germany,39412451,14134,631,4478.0,9656,169608,16926947.0,0.0833,6210.0,11
4148,2021-07-01,Germany,108679008,46423,910,44619.0,1804,789191,75967070.0,0.0588,46381.0,116
4149,2021-07-02,Canada,183549785,151,102,63.0,88,1359,51198477.0,0.1111,112.0,275
4150,2021-07-03,Brazil,106169735,21175,797,,4606,296450,,0.0714,,175
4151,2021-07-04,Japan,66079519,31614,732,4265.0,27349,189684,2215013.0,0.1667,28229.0,481
4152,2021-07-05,Australia,72108845,16633,543,5613.0,11020,232862,71364647.0,0.0714,11162.0,125
4153,2021-07-06,Brazil,29624296,7631,984,2891.0,4740,38155,8587420.0,0.2,2966.0,179
4154,2021-07-07,Australia,84488312,9382,542,9277.0,105,140730,33229797.0,0.0667,6720.0,389
4155,2021-07-08,France,82250928,8651,373,3195.0,5456,43255,64380388.0,0.2,6951.0,281
4156,2021-07-09,Brazil,143279911,41781,983,12511.0,29270,710277,7358627.0,0.0588,2755.0,117
4157,2021-07-10,UK,194839044,38672,973,30149.0,8523,386720,32841276.0,0.1,4925.0,469
4158,2021-07-11,Japan,129992851,2240,923,1859.0,381,33600,75186443.0,0.0667,1698.0,472
4159,2021-07-12,Australia,57062079,38788,794,995.0,37793,349092,36235134.0,0.1111,37084.0,268
4160,2021-07-13,USA,130932465,10451,941,1942.0,8509,209020,27243875.0,0.05,4122.0,410
4161,2021-07-14,Italy,43280042,20297,581,8426.0,11871,365346,11655544.0,0.0556,3706.0,242
4162,2021-07-15,Japan,179921095,37842,401,17545.0,20297,529788,30831224.0,0.0714,546.0,120
4163,2021-07-16,India,53263876,49823,187,14309.0,35514,249115,31608770.0,0.2,1270.0,165
4164,2021-07-17,Canada,22093896,45978,42,34261.0,11717,919560,10476346.0,0.05,44877.0,40
4165,2021-07-18,Australia,41282227,1389,150,1063.0,326,6945,5520983.0,0.2,739.0,152
4166,2021-07-19,Australia,99401464,17798,68,4745.0,13053,231374,71112215.0,0.0769,4505.0,337
4167,2021-07-20,Brazil,187878340,4466,56,2262.0,2204,75922,111414787.0,0.0588,3821.0,163
4168,2021-07-21,Japan,175545847,48478,18,42077.0,6401,775648,45933947.0,0.0625,44626.0,348
4169,2021-07-22,UK,154317526,29315,258,20279.0,9036,293150,13636731.0,0.1,28433.0,369
4170,2021-07-23,France,107902543,3630,492,1441.0,2189,54450,39239176.0,0.0667,3297.0,96
4171,2021-07-24,UK,55133550,877,586,496.0,381,17540,9513267.0,0.05,705.0,284
4172,2021-07-25,India,59026991,26076,547,2902.0,23174,130380,28604795.0,0.2,26070.0,45
4173,2021-07-26,Brazil,70690066,21992,456,2515.0,19477,197928,30751965.0,0.1111,13150.0,248
4174,2021-07-27,USA,21260785,17556,759,139.0,17417,263340,16782840.0,0.0667,15083.0,3
4175,2021-07-28,Japan,26676866,23919,45,249.0,23670,191352,18974906.0,0.125,16264.0,311
4176,2021-07-29,USA,130758293,43863,135,42048.0,1815,394767,47029564.0,0.1111,37451.0,66
