OrderID,Date,Product,Category,Region,Salesperson,Quantity,UnitPrice,DiscountPct,Sales,CustomerRating
104163,2024-08-02,Camera,Clothing,South,SP009,13.0,1448.04,15.0,16000.84,4.0
104164,2025-03-20,Shoes,Clothing,East,SP045,8.0,438.11,10.0,3154.39,4.0
104165,2024-06-12,Chair,Sports,South,SP012,17.0,465.6,5.0,7519.44,3.0
104166,2025-08-16,Chair,Books,West,SP050,7.0,208.5,5.0,1386.52,1.0
104167,2024-01-08,Shoes,Books,South,SP017,18.0,1387.39,10.0,22475.72,1.0
104168,2024-07-28,Chair,Clothing,South,SP044,15.0,27.23,,388.03,1.0
104169,2025-10-09,Chair,Beauty,East,SP024,18.0,1775.04,20.0,25560.58,4.0
104170,2025-10-11,Bag,Beauty,North,SP018,3.0,260.13,25.0,585.29,4.0
104171,2024-08-12,Book,Books,North,SP031,15.0,206.55,20.0,2478.6,
104172,2025-08-08,Headphones,Home,East,SP046,13.0,1083.01,25.0,10559.35,3.0
104173,2024-11-10,Shoes,Electronics,East,SP032,10.0,1457.17,25.0,10928.78,5.0
104174,2024-08-15,Headphones,Home,North,SP021,15.0,1243.34,5.0,17717.59,2.0
104175,2025-12-31,Chair,Books,West,SP034,5.0,1260.33,15.0,5356.4,5.0
104176,2025-01-06,Shoes,Beauty,South,SP041,20.0,412.34,25.0,6185.1,5.0
104177,2024-02-08,,Sports,South,SP044,8.0,1208.44,20.0,7734.02,2.0
104178,2024-03-23,Phone,Beauty,East,SP049,12.0,50.6,5.0,576.84,5.0
104179,2025-11-21,,Books,North,SP009,14.0,1928.08,10.0,24293.81,3.0
104180,2024-01-12,Mixer,Sports,North,SP026,,874.64,25.0,8527.74,4.0
104181,2024-08-16,Phone,Home,,SP016,10.0,990.95,15.0,8423.07,2.0
104182,2025-07-26,Phone,Books,North,SP015,19.0,719.96,20.0,10943.39,5.0
104183,2024-12-08,Headphones,Clothing,South,SP007,6.0,624.29,15.0,3183.88,3.0
104184,2024-12-26,Bag,Home,South,SP037,19.0,1519.95,5.0,27435.1,4.0
104185,2024-08-21,Book,Beauty,East,SP001,20.0,1209.42,20.0,19350.72,2.0
104186,2025-07-23,Watch,Sports,East,SP028,19.0,698.99,25.0,9960.61,3.0
104187,2024-07-22,Bag,Clothing,North,SP004,3.0,942.51,20.0,2262.02,2.0
104188,2024-04-03,Bag,Clothing,West,SP043,1.0,1326.06,25.0,994.54,4.0
104189,2024-08-14,Bag,Clothing,South,SP011,6.0,705.09,15.0,3595.96,2.0
104190,2024-10-18,Chair,Beauty,North,SP028,17.0,906.78,20.0,12332.21,4.0
104191,2024-01-06,Camera,Electronics,East,SP036,4.0,1162.62,0.0,4650.48,5.0
104192,2025-03-17,Laptop,Books,West,SP014,13.0,1441.39,25.0,14053.55,2.0
104193,2025-02-27,Mixer,Beauty,South,SP043,,611.89,15.0,5201.06,4.0
104194,2025-06-10,Watch,Electronics,West,SP028,12.0,1230.01,25.0,11070.09,1.0
104195,2025-09-23,Phone,Sports,East,SP050,1.0,1200.94,15.0,1020.8,3.0
104196,2025-10-15,Book,Sports,South,SP046,18.0,219.35,,3553.47,3.0
104197,2025-03-04,Watch,Sports,South,SP045,14.0,1922.93,10.0,24228.92,2.0
104198,2025-07-06,Book,Clothing,North,SP043,15.0,1537.39,0.0,23060.85,
104199,2025-02-02,Mixer,Clothing,West,SP035,14.0,692.82,,9699.48,3.0
104200,2025-04-05,Mixer,Beauty,South,SP029,15.0,185.69,20.0,2228.28,3.0
104201,2024-09-08,Headphones,Beauty,East,SP040,9.0,712.75,20.0,5131.8,2.0
104202,2025-05-30,Book,Electronics,South,SP016,2.0,793.17,25.0,1189.75,1.0
104203,2025-06-07,Headphones,Home,West,SP039,19.0,1291.62,25.0,18405.58,2.0
104204,2024-09-28,Book,Home,West,SP039,8.0,599.85,5.0,4558.86,3.0
104205,2024-06-30,,Sports,North,SP016,4.0,377.4,0.0,1509.6,5.0
104206,2025-04-07,Laptop,Clothing,East,SP020,3.0,15.19,20.0,36.46,
104207,2025-09-28,Watch,Beauty,North,SP014,10.0,766.61,0.0,7666.1,4.0
104208,2025-02-16,Headphones,Books,North,SP043,9.0,885.39,15.0,6773.23,1.0
104209,2025-03-12,Book,Electronics,South,SP047,3.0,376.59,0.0,1129.77,
104210,2025-11-27,Mixer,Sports,North,SP041,13.0,1399.01,10.0,16368.42,5.0
104211,2025-10-16,Phone,Home,South,SP014,2.0,89.6,10.0,161.28,2.0
104212,2025-01-16,Headphones,Electronics,North,SP015,5.0,1690.96,15.0,7186.58,5.0
104213,2024-11-17,Shoes,Beauty,East,SP031,11.0,1499.67,0.0,16496.37,2.0
104214,2025-06-15,Phone,Clothing,East,SP023,1.0,216.33,0.0,216.33,4.0
104215,2024-04-06,Mixer,Electronics,West,SP048,18.0,,10.0,3075.08,1.0
104216,2025-09-04,Phone,Clothing,West,SP041,10.0,1217.13,20.0,9737.04,3.0
104217,2024-02-07,Phone,Books,South,SP037,12.0,675.41,20.0,6483.94,4.0
104218,2025-06-29,Bag,Electronics,West,SP001,15.0,167.56,15.0,2136.39,5.0
104219,2024-01-12,Camera,Clothing,South,SP049,10.0,1222.59,5.0,11614.6,5.0
104220,2025-01-09,Phone,Beauty,West,SP006,1.0,983.34,25.0,737.5,2.0
104221,2025-08-28,Phone,Clothing,East,SP037,8.0,419.03,5.0,3184.63,3.0
104222,2024-06-16,Laptop,Books,North,SP014,5.0,88.97,,400.37,4.0
104223,2025-11-23,Bag,Home,East,SP025,3.0,1871.59,15.0,4772.55,2.0
104224,2025-04-04,Headphones,Electronics,,SP045,9.0,1084.1,,8293.36,2.0
104225,2025-02-28,Chair,Electronics,West,SP038,5.0,1443.03,25.0,5411.36,3.0
104226,2024-03-16,Phone,Clothing,North,SP008,14.0,639.41,25.0,6713.81,5.0
104227,2025-03-17,Mixer,Electronics,North,SP043,2.0,1663.77,0.0,3327.54,2.0
104228,2025-11-15,Camera,Clothing,South,SP004,8.0,1750.23,20.0,11201.47,2.0
104229,2024-11-28,Mixer,Sports,South,SP004,12.0,1169.51,25.0,10525.59,4.0
104230,2024-06-03,Book,Beauty,West,SP036,8.0,234.47,10.0,1688.18,5.0
104231,2025-12-18,Laptop,Beauty,West,SP041,20.0,1992.9,0.0,39858.0,1.0
104232,2025-08-07,Watch,Home,North,SP023,13.0,1721.06,0.0,22373.78,2.0
104233,2024-04-01,Chair,Sports,North,SP034,3.0,286.26,0.0,858.78,1.0
104234,2025-02-18,Mixer,Electronics,East,SP017,9.0,1553.07,25.0,10483.22,4.0
104235,2024-02-13,Camera,Sports,North,SP017,18.0,1404.43,25.0,18959.81,1.0
104236,2025-07-19,Book,Home,East,SP037,8.0,549.98,20.0,3519.87,3.0
104237,2024-01-31,Book,Beauty,North,SP027,13.0,28.05,25.0,273.49,2.0
104238,2025-12-09,Headphones,Beauty,South,SP044,15.0,528.24,15.0,6735.06,5.0
104239,2025-10-14,Camera,Books,North,SP032,18.0,1829.53,10.0,29638.39,3.0
104240,2024-05-25,Watch,Clothing,North,SP019,20.0,1965.69,0.0,39313.8,5.0
104241,2025-01-02,Bag,Sports,South,SP021,15.0,1860.18,25.0,20927.03,2.0
104242,2025-11-21,Headphones,Beauty,North,SP039,18.0,578.87,15.0,8856.71,3.0
104243,2024-07-18,Bag,Clothing,,SP008,2.0,195.97,10.0,352.75,4.0
104244,2024-10-27,Camera,Electronics,South,SP044,13.0,1780.82,10.0,20835.59,4.0
104245,2024-05-12,Phone,Electronics,West,SP025,20.0,1614.24,15.0,27442.08,2.0
104246,2025-07-07,Watch,Beauty,South,SP018,13.0,873.6,5.0,10788.96,4.0
104247,2025-07-15,Headphones,Sports,,SP008,20.0,1835.39,25.0,27530.85,4.0
104248,2025-01-13,Bag,Books,East,SP003,13.0,319.02,15.0,3525.17,2.0
104249,2024-03-05,Shoes,Clothing,North,SP046,12.0,1644.61,15.0,16775.02,2.0
104250,2024-11-26,Book,Clothing,East,SP048,5.0,550.67,5.0,2615.68,4.0
104251,2024-02-04,Mixer,Beauty,East,SP039,1.0,1044.39,25.0,783.29,4.0
104252,2024-03-05,Laptop,Home,South,SP001,15.0,363.61,10.0,4908.74,3.0
104253,2024-08-21,Chair,Books,North,SP033,,402.44,0.0,4426.84,3.0
104254,2025-01-15,Camera,Clothing,East,SP043,14.0,38.23,20.0,428.18,2.0
104255,2024-09-05,Phone,Electronics,North,SP010,5.0,258.12,25.0,967.95,5.0
104256,2024-10-04,Phone,Home,,SP018,9.0,1778.77,,15208.48,1.0
104257,2025-07-05,Chair,Books,West,SP031,16.0,1026.43,10.0,14780.59,5.0
104258,2025-07-11,Laptop,Clothing,North,SP008,5.0,1379.9,10.0,6209.55,4.0
104259,2025-06-27,Bag,Beauty,North,SP033,5.0,460.03,5.0,2185.14,1.0
104260,2025-10-30,,Sports,South,SP020,1.0,1920.43,25.0,1440.32,2.0
104261,2025-02-22,,Sports,South,SP044,12.0,1986.79,20.0,19073.18,3.0
104262,2025-01-05,Book,Clothing,West,SP014,,949.58,10.0,14528.57,3.0
104263,2025-05-29,Chair,Books,West,SP041,17.0,1900.95,5.0,30700.34,2.0
104264,2024-11-18,Shoes,Books,East,SP013,10.0,,5.0,5646.61,3.0
104265,2024-04-29,Mixer,Clothing,North,SP022,3.0,,,4316.59,1.0
104266,2024-09-12,Mixer,Books,South,SP033,9.0,676.14,5.0,5781.0,4.0
104267,2024-06-11,Headphones,Sports,West,SP025,1.0,1974.09,15.0,1677.98,4.0
104268,2025-12-26,Mixer,Sports,,SP021,,1066.89,20.0,1707.02,5.0
104269,2025-04-02,Laptop,Books,West,SP021,3.0,1447.3,5.0,4124.8,2.0
104270,2024-03-14,Mixer,Home,South,SP007,7.0,1434.98,15.0,8538.13,3.0
104271,2025-12-27,Laptop,Sports,East,SP046,5.0,795.28,0.0,3976.4,1.0
104272,2024-09-20,Phone,Electronics,West,SP006,9.0,443.64,25.0,2994.57,3.0
104273,2024-10-20,Headphones,Home,East,SP046,12.0,288.96,20.0,2774.02,4.0
104274,2024-11-15,Phone,Beauty,West,SP007,9.0,1863.49,5.0,15932.84,1.0
104275,2025-11-30,Watch,Beauty,West,SP011,12.0,457.43,5.0,5214.7,5.0
104276,2025-03-18,,Electronics,South,SP041,20.0,937.47,0.0,18749.4,3.0
104277,2024-08-19,Bag,Home,East,SP036,10.0,606.55,20.0,4852.4,4.0
104278,2025-10-03,Mixer,Electronics,West,SP033,3.0,1468.66,20.0,3524.78,4.0
104279,2024-02-24,Camera,Clothing,,SP039,5.0,235.63,20.0,942.52,3.0
104280,2024-08-10,Mixer,Clothing,West,SP019,15.0,877.02,5.0,12497.53,5.0
104281,2024-02-16,Shoes,Clothing,South,SP039,7.0,432.7,5.0,2877.45,
104282,2024-09-27,Laptop,Home,West,SP014,18.0,86.71,15.0,1326.66,1.0
104283,2024-11-15,,Sports,East,SP030,17.0,440.59,15.0,6366.53,4.0
104284,2025-05-23,Chair,Sports,West,SP027,9.0,17.72,0.0,159.48,3.0
104285,2025-02-15,Headphones,Books,South,SP011,1.0,12.44,15.0,10.57,5.0
104286,2024-06-07,Mixer,Clothing,North,SP038,4.0,1731.58,5.0,6580.0,2.0
104287,2025-05-30,Shoes,Sports,East,SP049,14.0,1731.1,20.0,19388.32,4.0
104288,2024-05-16,Camera,Clothing,South,SP001,14.0,526.55,5.0,7003.11,3.0
104289,2025-01-03,Camera,Clothing,,SP026,,1996.61,15.0,32245.25,4.0
104290,2025-11-06,Mixer,Home,South,SP007,13.0,,10.0,816.19,2.0
104291,2024-07-26,Chair,Home,East,SP038,9.0,1308.6,10.0,10599.66,5.0
104292,2024-04-03,Watch,Sports,East,SP007,4.0,1933.34,25.0,5800.02,2.0
104293,2024-09-24,Chair,Sports,North,SP031,6.0,,15.0,1229.66,1.0
104294,2024-11-10,Headphones,Home,North,SP006,18.0,1422.09,5.0,24317.74,4.0
104295,2024-12-12,Mixer,Books,East,SP037,19.0,702.48,,12012.41,3.0
104296,2024-06-19,Camera,Clothing,North,SP014,3.0,1247.22,15.0,3180.41,4.0
104297,2024-07-17,Shoes,Sports,,SP030,13.0,676.23,15.0,7472.34,4.0
104298,2025-06-16,Camera,Clothing,East,SP036,16.0,955.1,10.0,13753.44,4.0
104299,2024-03-14,Phone,Sports,East,SP039,7.0,1667.73,10.0,10506.7,1.0
104300,2025-08-21,Laptop,Beauty,East,SP012,12.0,444.02,20.0,4262.59,4.0
104301,2025-05-18,Camera,Electronics,West,SP026,5.0,388.02,20.0,1552.08,1.0
104302,2025-01-07,Phone,Clothing,North,SP022,1.0,71.15,,71.15,3.0
104303,2025-06-22,Chair,Sports,East,SP032,1.0,619.1,5.0,588.14,5.0
104304,2024-06-09,Camera,Electronics,North,SP001,3.0,526.79,20.0,1264.3,5.0
104305,2025-02-07,Watch,Sports,North,SP020,4.0,1601.45,15.0,5444.93,5.0
104306,2025-08-07,Chair,Beauty,North,SP025,3.0,688.54,15.0,1755.78,4.0
104307,2025-09-19,Chair,Sports,West,SP012,19.0,764.88,25.0,10899.54,1.0
104308,2025-08-21,Chair,Sports,South,SP028,13.0,240.75,5.0,2973.26,
104309,2024-08-17,Headphones,Beauty,West,SP011,6.0,118.98,20.0,571.1,3.0
104310,2025-01-06,Book,Home,West,SP040,20.0,1968.44,,39368.8,2.0
104311,2024-06-09,Phone,Books,East,SP020,16.0,936.48,0.0,14983.68,5.0
104312,2024-04-08,Shoes,Books,West,SP001,15.0,,5.0,19287.09,5.0
104313,2025-03-10,Mixer,Books,West,SP049,17.0,683.96,20.0,9301.86,1.0
104314,2024-02-05,Bag,Clothing,East,SP033,17.0,,20.0,9374.89,
104315,2025-05-05,Chair,Sports,East,SP018,19.0,590.22,5.0,10653.47,4.0
104316,2024-02-22,Bag,Sports,West,SP043,6.0,768.44,5.0,4380.11,4.0
104317,2024-12-25,Book,Beauty,West,SP042,20.0,790.45,10.0,14228.1,4.0
104318,2025-01-29,Watch,Sports,North,SP023,20.0,522.27,20.0,8356.32,3.0
104319,2025-10-05,Watch,Home,North,SP046,8.0,553.78,,3765.7,2.0
104320,2024-09-16,Bag,Sports,South,SP039,1.0,1550.43,5.0,1472.91,1.0
104321,2025-07-26,Mixer,Beauty,West,SP021,9.0,1360.06,25.0,9180.4,2.0
104322,2025-10-19,Chair,Sports,,SP018,20.0,521.1,,10422.0,5.0
104323,2024-02-03,Chair,Beauty,South,SP013,16.0,1052.33,10.0,15153.55,5.0
104324,2025-01-15,Camera,Electronics,South,SP027,13.0,,5.0,14360.46,5.0
104325,2025-01-23,Laptop,Books,East,SP050,10.0,1952.16,20.0,15617.28,1.0
104326,2025-05-01,Watch,Electronics,East,SP001,8.0,919.9,0.0,7359.2,4.0
104327,2024-08-11,Watch,Electronics,East,SP007,6.0,1622.54,25.0,7301.43,1.0
104328,2024-05-24,Mixer,Sports,West,SP014,14.0,725.12,5.0,9644.1,2.0
104329,2024-10-25,Headphones,Home,West,SP028,13.0,937.22,25.0,9137.9,1.0
104330,2024-09-10,Bag,Clothing,West,SP017,7.0,1702.28,5.0,11320.16,1.0
104331,2024-12-09,Camera,Home,North,SP004,20.0,297.54,0.0,5950.8,1.0
104332,2024-01-22,Laptop,Sports,North,SP044,6.0,1258.43,15.0,6417.99,5.0
104333,2024-12-01,Watch,Beauty,West,SP031,4.0,786.52,,2516.86,5.0
104334,2025-10-11,Chair,Electronics,West,SP006,16.0,408.36,5.0,6207.07,3.0
104335,2024-09-14,Book,Home,West,SP034,7.0,1779.45,15.0,10587.73,5.0
104336,2024-08-03,Shoes,Sports,North,SP012,11.0,50.74,10.0,502.33,4.0
104337,2024-01-30,Book,Sports,West,SP004,13.0,1722.13,15.0,19029.54,4.0
104338,2024-03-28,Shoes,Beauty,South,SP016,18.0,1362.0,0.0,24516.0,
104339,2024-04-07,Chair,Sports,West,SP017,7.0,1142.12,5.0,7595.1,
104340,2025-09-04,Phone,Books,South,SP016,19.0,1044.23,10.0,17856.33,4.0
104341,2025-02-25,Mixer,Electronics,West,SP038,,894.56,,13686.77,1.0
104342,2024-02-15,Phone,Electronics,West,SP018,13.0,1690.82,10.0,19782.59,1.0
104343,2025-05-22,Chair,Beauty,East,SP029,2.0,1931.41,,3090.26,5.0
104344,2024-10-02,Chair,Home,East,SP030,17.0,1938.13,0.0,32948.21,2.0
104345,2025-03-19,Laptop,Home,East,SP040,11.0,1321.57,25.0,10902.95,2.0
104346,2025-05-05,Laptop,Clothing,North,SP029,6.0,1030.58,20.0,4946.78,5.0
104347,2025-06-02,Watch,Clothing,North,SP028,8.0,1584.76,15.0,10776.37,4.0
104348,2025-06-15,Watch,Home,East,SP003,11.0,1493.49,20.0,13142.71,5.0
104349,2025-07-29,Camera,Clothing,North,SP013,19.0,1802.5,25.0,25685.62,
104350,2025-10-02,Headphones,Electronics,East,SP010,,925.03,10.0,1665.05,4.0
104351,2025-09-26,Book,Clothing,South,SP042,20.0,1563.57,0.0,31271.4,1.0
104352,2024-05-13,Camera,Sports,West,SP013,20.0,1895.42,25.0,28431.3,2.0
104353,2024-01-22,Chair,Home,West,SP023,20.0,1645.93,5.0,31272.67,3.0
104354,2024-01-04,Camera,Electronics,,SP018,8.0,63.56,20.0,406.78,1.0
104355,2024-07-03,Laptop,Electronics,South,SP041,15.0,420.92,5.0,5998.11,5.0
104356,2024-12-31,Laptop,Electronics,East,SP009,7.0,191.37,10.0,1205.63,2.0
104357,2024-03-21,Headphones,Beauty,South,SP004,18.0,284.36,0.0,5118.48,3.0
104358,2025-06-25,Camera,Clothing,North,SP023,4.0,1564.62,0.0,6258.48,3.0
104359,2025-06-27,Mixer,Home,West,SP049,10.0,1419.09,5.0,13481.35,4.0
104360,2025-09-06,Mixer,Books,South,SP018,15.0,1770.53,20.0,21246.36,3.0
104361,2025-10-15,Book,Electronics,South,SP032,11.0,477.22,0.0,5249.42,2.0
104362,2025-11-25,Headphones,Home,South,SP038,7.0,1530.55,5.0,10178.16,3.0
104363,2024-04-10,Book,Books,West,SP044,17.0,689.87,10.0,10555.01,4.0
104364,2025-06-24,Book,Home,North,SP016,17.0,1324.46,0.0,22515.82,1.0
104365,2025-06-09,Camera,Home,East,SP017,4.0,1152.5,25.0,3457.5,
104366,2025-04-09,Laptop,Books,East,SP033,13.0,211.11,10.0,2469.99,5.0
104367,2024-10-15,Book,Books,North,SP033,19.0,,25.0,21092.85,5.0
104368,2024-05-19,Watch,Electronics,South,SP022,9.0,579.77,25.0,3913.45,1.0
104369,2025-03-30,Book,Home,South,SP024,14.0,1193.34,10.0,15036.08,3.0
104370,2025-06-04,Mixer,Books,South,SP043,17.0,160.22,0.0,2723.74,2.0
104371,2025-04-02,,Sports,West,SP032,15.0,1553.05,10.0,20966.17,3.0
104372,2025-01-16,Watch,Books,North,SP009,19.0,1748.39,10.0,29897.47,
104373,2025-06-10,Camera,Clothing,,SP039,15.0,301.03,10.0,4063.9,4.0
104374,2025-09-22,Watch,Home,East,SP039,2.0,38.97,0.0,77.94,3.0
104375,2025-07-14,Headphones,Sports,East,SP047,10.0,1140.54,25.0,8554.05,1.0
104376,2025-03-22,Camera,Home,West,SP043,14.0,269.48,25.0,2829.54,4.0
104377,2024-04-30,Chair,Home,North,SP011,5.0,,20.0,2652.52,4.0
104378,2025-03-17,Laptop,Sports,East,SP008,15.0,530.7,25.0,5970.38,2.0
104379,2024-06-05,Headphones,Home,South,SP005,16.0,299.31,15.0,4070.62,3.0
104380,2025-01-11,Watch,Electronics,West,SP041,,1388.39,5.0,5275.88,1.0
104381,2024-02-27,Book,Beauty,South,SP019,11.0,569.42,,5637.26,3.0
104382,2024-12-30,Headphones,Clothing,North,SP028,20.0,1927.03,10.0,34686.54,5.0
104383,2025-11-10,,Books,West,SP027,7.0,411.06,25.0,2158.07,5.0
104384,2024-02-25,Book,Electronics,East,SP048,18.0,1641.64,20.0,23639.62,5.0
104385,2024-04-03,,Home,South,SP006,1.0,1007.97,25.0,755.98,4.0
104386,2024-03-31,,Beauty,East,SP050,,1821.88,25.0,16396.92,2.0
104387,2024-04-05,Chair,Sports,West,SP003,19.0,916.3,5.0,16539.22,5.0
104388,2025-11-29,Headphones,Electronics,East,SP042,8.0,1741.33,25.0,10447.98,1.0
104389,2024-03-31,Chair,Beauty,North,SP006,2.0,740.26,20.0,1184.42,1.0
104390,2025-01-13,Headphones,Home,North,SP003,7.0,350.56,5.0,2331.22,5.0
104391,2025-12-26,Chair,Books,South,SP037,7.0,1373.51,25.0,7210.93,4.0
104392,2024-09-05,Laptop,Books,South,SP035,16.0,1176.93,5.0,17889.34,5.0
104393,2025-10-13,Phone,Beauty,South,SP034,15.0,1039.93,25.0,11699.21,
104394,2024-10-17,Bag,Sports,West,SP016,15.0,1041.87,15.0,13283.84,3.0
104395,2024-05-18,Mixer,Books,North,SP012,1.0,1089.64,10.0,980.68,3.0
104396,2024-07-09,,Clothing,West,SP020,13.0,872.75,15.0,9643.89,3.0
104397,2024-01-31,Chair,Books,South,SP049,9.0,928.88,20.0,6687.94,4.0
104398,2025-09-05,Camera,Books,East,SP034,14.0,815.9,15.0,9709.21,1.0
104399,2025-11-30,Watch,Beauty,South,SP020,18.0,951.37,10.0,15412.19,4.0
104400,2025-06-23,Watch,Sports,South,SP037,15.0,1329.18,10.0,17943.93,5.0
104401,2025-12-21,Book,Sports,West,SP020,11.0,502.4,10.0,4973.76,2.0
104402,2024-07-19,Headphones,Beauty,North,SP036,20.0,561.9,5.0,10676.1,5.0
104403,2025-01-19,Headphones,Sports,West,SP043,9.0,,20.0,11034.14,5.0
104404,2024-03-06,Shoes,Clothing,South,SP016,4.0,1324.27,20.0,4237.66,2.0
104405,2024-09-29,Shoes,Electronics,South,SP030,,1122.57,,13863.74,2.0
104406,2024-08-23,Laptop,Sports,North,SP014,16.0,1415.47,10.0,20382.77,5.0
104407,2025-02-27,Mixer,Home,West,SP033,16.0,1840.24,25.0,22082.88,2.0
104408,2024-02-22,Camera,Sports,,SP044,9.0,1575.51,10.0,12761.63,4.0
104409,2025-11-09,Book,Sports,West,SP036,13.0,1305.19,25.0,12725.6,1.0
104410,2024-02-25,Shoes,Sports,West,SP042,12.0,677.96,,6101.64,4.0
104411,2024-09-24,Chair,Sports,,SP011,9.0,1881.58,10.0,15240.8,4.0
104412,2024-02-07,Headphones,Home,South,SP017,12.0,825.12,10.0,8911.3,3.0
104413,2024-06-30,Phone,Books,West,SP029,2.0,127.6,5.0,242.44,3.0
104414,2025-04-11,Laptop,Clothing,East,SP006,4.0,1731.59,5.0,6580.04,5.0
104415,2024-04-04,Laptop,Home,West,SP024,19.0,1942.17,10.0,33211.11,1.0
104416,2024-08-29,Book,Electronics,North,SP041,8.0,636.61,20.0,4074.3,3.0
104417,2024-07-11,Camera,Beauty,West,SP028,6.0,1666.75,25.0,7500.38,4.0
104418,2025-12-28,Camera,Books,North,SP050,7.0,376.4,15.0,2239.58,3.0
104419,2024-05-11,Laptop,Sports,North,SP048,7.0,412.89,0.0,2890.23,
104420,2025-09-22,Laptop,Electronics,East,SP010,3.0,1474.67,15.0,3760.41,2.0
104421,2025-09-09,Bag,Books,East,SP038,3.0,1059.85,10.0,2861.59,4.0
104422,2025-01-05,Shoes,Sports,North,SP046,20.0,1199.2,10.0,21585.6,2.0
104423,2024-12-25,Phone,Home,South,SP021,20.0,1242.77,0.0,24855.4,5.0
104424,2024-07-17,Bag,Sports,East,SP008,2.0,627.66,,1255.32,2.0
104425,2024-02-11,Shoes,Clothing,North,SP026,14.0,158.24,20.0,1772.29,5.0
104426,2025-08-24,Bag,Electronics,,SP029,15.0,578.56,5.0,8244.48,2.0
104427,2024-06-07,Camera,Clothing,West,SP019,2.0,570.42,0.0,1140.84,2.0
104428,2024-03-30,Book,Sports,North,SP012,6.0,,15.0,4235.4,2.0
104429,2024-07-25,Book,Home,North,SP027,13.0,177.46,15.0,1960.93,2.0
104430,2024-09-13,Shoes,Sports,West,SP009,15.0,655.1,10.0,8843.85,1.0
104431,2025-11-21,Laptop,Clothing,West,SP047,8.0,813.34,15.0,5530.71,3.0
104432,2024-04-25,Headphones,Beauty,West,SP003,1.0,20.37,10.0,18.33,4.0
104433,2025-08-15,Phone,Clothing,,SP045,1.0,641.82,0.0,641.82,5.0
104434,2024-04-03,Camera,Clothing,South,SP016,13.0,910.01,25.0,8872.6,3.0
104435,2024-07-11,Chair,Electronics,East,SP018,19.0,1607.91,25.0,22912.72,5.0
104436,2024-10-15,Headphones,Home,West,SP004,19.0,1403.22,0.0,26661.18,4.0
104437,2025-08-18,Mixer,Clothing,North,SP010,10.0,380.75,,3807.5,3.0
104438,2024-06-29,Mixer,Home,East,SP048,13.0,1368.39,15.0,15120.71,1.0
104439,2025-08-10,Watch,Electronics,North,SP021,1.0,289.66,0.0,289.66,3.0
104440,2025-07-11,Phone,Electronics,,SP013,17.0,70.39,10.0,1076.97,3.0
104441,2025-02-04,Headphones,Clothing,South,SP001,12.0,1448.19,5.0,16509.37,3.0
104442,2025-05-08,Bag,Books,North,SP001,12.0,1401.31,5.0,15974.93,5.0
104443,2025-07-07,Chair,Sports,West,SP003,10.0,243.44,10.0,2190.96,2.0
104444,2024-04-08,Watch,Sports,North,SP008,15.0,26.39,25.0,296.89,2.0
104445,2024-12-15,Chair,Clothing,West,SP006,20.0,343.39,25.0,5150.85,4.0
104446,2025-10-19,Phone,Sports,West,SP039,18.0,751.35,20.0,10819.44,4.0
104447,2025-01-18,Bag,Books,South,SP045,2.0,712.44,0.0,1424.88,5.0
104448,2024-09-01,Laptop,Books,East,SP047,1.0,1528.13,0.0,1528.13,3.0
104449,2025-08-26,Mixer,Clothing,South,SP046,3.0,1550.03,20.0,3720.07,1.0
104450,2025-05-14,Watch,Books,West,SP002,19.0,427.71,15.0,6907.52,5.0
104451,2025-09-08,Headphones,Home,East,SP023,9.0,1446.75,0.0,13020.75,2.0
104452,2024-12-08,Bag,Electronics,West,SP025,19.0,409.25,10.0,6998.18,3.0
104453,2024-01-07,Laptop,Sports,East,SP028,,525.61,5.0,9487.26,2.0
104454,2025-10-30,Shoes,Sports,North,SP049,6.0,903.08,20.0,4334.78,2.0
104455,2025-10-08,Phone,Beauty,West,SP033,13.0,1576.33,0.0,20492.29,1.0
104456,2024-04-30,Headphones,Electronics,North,SP038,1.0,1979.77,5.0,1880.78,3.0
104457,2025-08-08,Bag,Electronics,North,SP013,1.0,,0.0,1630.09,2.0
104458,2025-05-26,Laptop,Home,West,SP030,13.0,1335.21,20.0,13886.18,4.0
104459,2025-05-22,Camera,Sports,South,SP045,2.0,173.83,25.0,260.75,4.0
104460,2025-06-02,Phone,Beauty,East,SP028,5.0,1762.48,0.0,8812.4,5.0
104461,2025-02-14,Bag,Clothing,East,SP039,10.0,870.86,15.0,7402.31,3.0
104462,2025-02-03,Shoes,Clothing,North,SP023,19.0,1373.26,20.0,20873.55,1.0
104463,2024-07-28,Camera,Books,West,SP019,12.0,805.53,25.0,7249.77,5.0
104464,2025-11-17,Laptop,Sports,East,SP007,20.0,,0.0,7070.8,4.0
104465,2025-04-23,Mixer,Sports,West,SP013,,1759.17,25.0,11874.4,3.0
104466,2025-07-08,Phone,Sports,,SP017,4.0,1104.24,25.0,3312.72,5.0
104467,2025-04-05,Chair,Home,East,SP042,10.0,1000.76,20.0,8006.08,5.0
104468,2024-11-10,Headphones,Beauty,West,SP049,7.0,1076.41,10.0,6781.38,1.0
104469,2024-06-30,Phone,Beauty,South,SP004,12.0,293.47,,3521.64,4.0
104470,2024-09-17,Shoes,Sports,West,SP008,14.0,1282.62,0.0,17956.68,5.0
104471,2024-04-01,Camera,Clothing,South,SP024,19.0,843.36,20.0,12819.07,
